gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,NumAddOnServices,HasSecuritySupport,HasStreaming,IsMonthToMonth,IsLongTermContract,IsAutoPayment,IsElectronicCheck,AvgChargePerMonth,ChargeGap,TenureGroup,TenureFlag_Short,HighMonthlyCharges,HighTotalCharges
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,0,0,1,0,1,1,3,0,1,1,0,0,1,96.38181818181819,54.200000000000045,0_12,1,1,0
Female,0,Yes,No,65,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.0,4386.2,No,1,1,1,0,0,1,4,1,1,0,1,1,0,66.45757575757575,-228.80000000000018,49_plus,0,1,1
Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,Yes,0,1,0,0,0,1,2,0,1,1,0,0,1,43.0,0.0,0_12,1,1,0
Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.95,5785.5,Yes,1,0,1,0,1,1,4,1,1,0,1,1,0,107.13888888888889,117.14999999999964,49_plus,0,1,1
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,No,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0125,-11.549999999999997,0_12,1,0,0
Male,0,Yes,No,33,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.05,2018.4,No,1,1,0,1,0,0,3,1,0,0,1,0,0,59.36470588235294,3.7500000000002274,25_48,0,0,1
Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.6,79.45,Yes,0,1,0,0,0,0,1,0,0,1,0,0,1,19.8625,-9.350000000000009,0_12,1,0,0
Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.95,2727.3,No,1,0,1,1,1,1,5,1,1,0,1,1,0,77.92285714285715,9.0,25_48,0,1,1
Female,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,263.65,No,0,0,0,0,0,0,0,0,0,0,1,0,0,17.576666666666664,-12.150000000000034,13_24,0,0,0
Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,275.4,No,0,0,0,0,0,0,0,0,0,1,0,0,0,19.67142857142857,11.499999999999943,13_24,0,0,0
Male,1,Yes,No,46,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),59.9,2816.65,Yes,0,1,1,1,1,1,5,1,1,0,1,1,0,59.92872340425532,61.25,25_48,0,0,1
Male,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.35,538.5,No,0,0,0,0,0,0,0,0,0,0,1,0,0,22.4375,-21.550000000000068,13_24,0,0,0
Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,948.9,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.76875,20.649999999999977,25_48,0,0,0
Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,846.8,No,1,0,0,0,0,0,1,1,0,1,0,0,0,47.044444444444444,-8.299999999999955,13_24,0,0,0
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,4783.5,Yes,0,0,0,0,1,1,2,0,1,1,0,0,1,95.67,99.10000000000036,49_plus,0,1,1
Male,1,Yes,No,59,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.25,2997.45,No,0,1,0,0,1,1,3,0,1,1,0,0,1,49.957499999999996,32.69999999999982,49_plus,0,0,1
Female,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.35,5897.4,No,1,0,1,1,1,1,5,1,1,0,1,1,0,84.24857142857142,8.25,49_plus,0,1,1
Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,Yes,0,0,1,0,1,0,2,0,1,0,1,0,1,39.21666666666667,13.0,0_12,1,0,0
Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.65,524.5,No,1,0,0,0,0,0,1,1,0,1,0,0,0,47.68181818181818,8.0,0_12,1,0,0
Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.0,269.65,No,0,0,0,0,0,0,0,0,0,0,1,1,0,20.74230769230769,-18.350000000000023,0_12,1,0,0
Male,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.85,4740.0,Yes,0,1,0,0,1,1,3,0,1,1,0,1,0,103.04347826086956,201.75,25_48,0,1,1
Female,0,Yes,Yes,39,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.85,2341.5,No,0,0,1,0,1,0,2,0,1,1,0,0,0,58.5375,7.349999999999909,25_48,0,0,1
Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.45,1789.65,No,0,0,0,0,0,0,0,0,0,0,1,1,0,24.856250000000003,-17.299999999999955,49_plus,0,0,1
Male,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1626.4,No,0,0,0,0,0,0,0,0,0,0,1,1,0,22.58888888888889,-70.49999999999977,49_plus,0,0,1
Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.15,800.3,No,0,0,0,0,0,0,0,0,0,0,1,1,0,23.538235294117644,3.3500000000000227,25_48,0,0,0
Male,1,No,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.7,5060.85,No,0,0,0,0,0,0,0,0,0,1,0,0,0,74.42426470588236,-11.050000000000182,49_plus,0,1,1
Male,0,Yes,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes,1,1,1,0,0,0,3,1,0,1,0,1,0,38.126315789473686,-38.600000000000136,25_48,0,0,1
Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.5,4254.85,Yes,0,0,0,0,1,0,1,0,1,1,0,0,1,85.09700000000001,114.35000000000036,49_plus,0,1,1
Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.85,466.6,No,0,1,0,0,0,0,1,0,0,1,0,0,0,46.660000000000004,8.949999999999989,0_12,1,0,0
Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,No,1,0,1,1,0,0,3,1,0,0,1,1,0,87.31698113207547,-135.39999999999964,49_plus,0,1,1
Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,98.9,6838.6,No,0,1,0,0,1,1,3,0,1,0,1,0,1,96.31830985915494,-84.39999999999964,49_plus,0,1,1
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,No,0,1,0,0,0,1,2,0,1,1,0,0,1,42.5,0.0,0_12,1,1,0
Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,1101.85,Yes,0,1,0,0,0,0,1,0,0,1,0,0,1,73.45666666666666,-3.4500000000000455,13_24,0,1,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No,0,0,0,0,0,0,0,0,0,1,0,0,0,22.15,0.0,0_12,1,0,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,Yes,0,0,0,0,0,0,0,0,0,1,0,0,0,10.1,0.0,0_12,1,0,0
Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,80.2,4297.6,No,0,1,0,0,0,0,1,0,0,0,1,0,0,81.0867924528302,127.19999999999982,49_plus,0,1,1
Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.9,414.1,No,0,0,1,0,1,0,2,0,1,1,0,0,0,59.15714285714286,48.700000000000045,0_12,1,0,0
Male,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,34.2,256.6,No,1,1,0,0,0,0,2,1,0,1,0,0,0,32.075,17.19999999999999,0_12,1,0,0
Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes,0,1,1,0,0,0,2,0,0,1,0,1,0,82.69479166666666,-35.05000000000018,25_48,0,1,1
Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.15,2274.1,No,1,0,1,1,0,0,3,1,0,0,1,1,0,84.22592592592592,8.199999999999818,25_48,0,1,1
Male,0,Yes,Yes,25,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,No,1,0,0,1,0,0,2,1,0,1,0,0,1,49.87692307692308,-60.700000000000045,25_48,0,0,0
Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.1,1268.85,No,0,0,0,0,0,0,0,0,0,0,1,0,0,18.12642857142857,-49.05000000000018,49_plus,0,0,0
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),112.75,8192.6,No,1,1,1,1,1,1,6,1,1,0,1,1,0,112.22739726027397,74.60000000000036,49_plus,0,1,1
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,59.25,No,0,0,0,0,0,0,0,0,0,1,0,0,0,11.85,-20.549999999999997,0_12,1,0,0
Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,1147.85,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.13083333333333,-2.650000000000091,49_plus,0,0,0
Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),65.55,4361.55,No,1,0,1,0,0,1,3,1,1,0,1,1,0,64.14044117647059,-30.299999999999272,49_plus,0,0,1
Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.8,2006.1,No,0,0,0,0,0,1,1,0,1,1,0,0,1,74.3,-42.69999999999982,25_48,0,1,1
Female,0,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No,0,1,1,1,1,1,5,1,1,0,1,0,0,74.24821428571428,-32.45000000000027,25_48,0,1,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),105.25,7609.75,No,1,0,1,0,1,1,4,1,1,0,1,1,0,104.2431506849315,31.75,49_plus,0,1,1
Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,No,0,0,1,1,0,1,3,1,1,1,0,0,1,69.57857142857144,-48.44999999999999,0_12,1,1,0
Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,No,0,0,0,0,0,0,0,0,0,0,1,1,0,19.340476190476192,-61.84999999999991,49_plus,0,0,0
Male,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,68.7,1416.2,No,0,1,0,1,1,0,3,1,1,0,1,0,1,67.43809523809524,42.200000000000045,13_24,0,0,1
Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.65,483.3,No,1,0,1,1,1,1,5,1,1,1,0,1,0,69.04285714285714,11.399999999999977,0_12,1,1,0
Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,No,0,0,0,0,0,0,0,0,0,0,1,0,0,23.74230769230769,-27.65000000000009,49_plus,0,0,0
Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,No,0,0,0,0,0,0,0,0,0,0,1,1,0,21.154838709677417,106.84999999999991,49_plus,0,0,0
Male,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.1,5618.3,No,1,1,1,0,0,0,3,1,0,1,0,0,1,89.17936507936508,94.10000000000036,49_plus,0,1,1
Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),84.7,6185.15,No,1,0,0,1,0,0,2,1,0,0,1,1,0,84.72808219178081,86.74999999999909,49_plus,0,1,1
Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,1237.85,Yes,0,1,1,0,1,1,4,0,1,1,0,0,1,88.41785714285713,-36.15000000000009,13_24,0,1,0
Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,498.1,Yes,0,0,1,0,1,1,3,0,1,1,0,0,1,83.01666666666667,25.850000000000023,0_12,1,1,0
Male,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,294.45,Yes,0,1,1,0,1,1,4,0,1,1,0,0,1,73.6125,-20.55000000000001,0_12,1,1,0
Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.85,2381.55,Yes,0,1,1,0,0,1,3,0,1,1,0,0,1,88.20555555555556,-58.54999999999973,25_48,0,1,1
Male,1,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.9,788.35,No,0,1,0,0,1,0,2,0,1,1,0,0,1,56.31071428571429,9.650000000000091,13_24,0,0,0
Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,756.4,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.394871794871793,-1.7000000000000455,25_48,0,0,0
Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0,613.4,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,68.15555555555555,-58.60000000000002,0_12,1,1,0
Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,0,1,1,1,1,1,5,1,1,1,0,0,1,103.57714285714285,-77.40000000000055,25_48,0,1,1
Male,0,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,33.6,550.35,No,1,0,1,0,0,0,2,1,0,1,0,0,0,28.96578947368421,-54.450000000000045,13_24,0,0,0
Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,No,0,1,1,1,0,0,3,1,0,0,1,0,0,84.10175438596491,-13.799999999999272,49_plus,0,1,1
Female,0,No,No,36,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1267.2,No,0,1,0,1,0,0,2,1,0,1,0,1,0,34.24864864864865,12.599999999999909,25_48,0,0,0
Female,0,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,442.2,Yes,0,0,1,0,1,1,3,0,1,1,0,0,1,44.22,3.4499999999999886,0_12,1,0,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,84.85,Yes,0,0,1,0,1,0,2,0,1,1,0,0,1,42.425,0.0,0_12,1,1,0
Male,0,No,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.65,654.85,Yes,1,0,0,1,0,0,2,1,0,1,0,0,0,50.37307692307692,-24.949999999999932,0_12,1,0,0
Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.3,5567.45,No,0,1,1,1,1,0,4,1,1,1,0,1,0,95.99051724137931,135.35000000000036,49_plus,0,1,1
Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.9,3160.55,Yes,1,1,1,1,0,1,5,1,1,0,1,1,0,73.50116279069768,56.75,25_48,0,1,1
Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.5,740.3,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,21.773529411764706,-68.20000000000005,25_48,0,0,0
Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),84.6,5706.2,No,1,1,0,1,0,0,3,1,0,0,1,1,0,80.36901408450704,-215.80000000000018,49_plus,0,1,1
Female,0,No,No,68,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.95,3085.35,No,0,1,0,1,0,1,3,1,1,1,0,0,1,44.71521739130435,28.749999999999545,49_plus,0,0,1
Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,24.7,No,0,0,0,0,0,0,0,0,0,1,0,0,1,12.35,0.0,0_12,1,0,0
Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),100.3,3541.4,No,0,0,0,1,1,1,3,1,1,1,0,1,0,93.19473684210527,-169.69999999999982,25_48,0,1,1
Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.45,84.2,No,0,0,0,0,0,0,0,0,0,1,0,0,0,16.84,-17.599999999999994,0_12,1,0,0
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,50.7,No,1,0,0,0,0,0,1,1,0,1,0,0,0,25.35,0.0,0_12,1,0,0
Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,No,1,1,1,1,1,0,5,1,1,1,0,1,0,55.50238095238095,65.54999999999995,13_24,0,0,0
Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),68.4,4855.35,No,1,1,0,1,1,0,4,1,1,0,1,1,0,66.51164383561644,-69.44999999999982,49_plus,0,0,1
Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.9,2806.9,Yes,0,0,1,0,0,1,2,0,1,1,0,0,1,87.715625,20.0,25_48,0,1,1
Male,1,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.55,1422.65,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,74.8763157894737,8.750000000000227,13_24,0,1,1
Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,0,0,0,0,1,0,1,0,1,1,0,1,0,50.67916666666667,2.6000000000000227,0_12,1,0,0
Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,641.35,No,0,0,0,0,0,0,0,0,0,0,1,1,0,18.863235294117647,-12.049999999999955,25_48,0,0,0
Female,1,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.45,4959.15,No,0,0,0,0,1,0,1,0,1,0,1,0,1,78.71666666666665,-276.7500000000009,49_plus,0,1,1
Female,0,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,35.9,No,0,0,1,1,0,0,2,1,0,1,0,0,0,17.95,0.0,0_12,1,0,0
Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.75,1321.3,No,1,1,0,0,0,0,2,1,0,1,0,1,0,77.7235294117647,29.299999999999955,13_24,0,1,0
Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.65,1663.75,No,0,0,1,1,1,1,4,1,1,0,1,0,0,72.33695652173913,-66.55000000000018,13_24,0,1,1
Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.75,3024.15,No,1,0,1,1,0,0,3,1,0,1,0,1,0,60.483000000000004,-1.599999999999909,49_plus,0,0,1
Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.7,2188.5,No,1,0,1,0,0,1,3,1,1,0,1,1,0,59.148648648648646,-104.70000000000027,25_48,0,0,1
Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.45,4138.05,Yes,0,1,1,1,0,1,4,1,1,1,0,0,1,96.23372093023256,-38.850000000000364,25_48,0,1,1
Male,1,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Yes,0,0,0,0,0,0,0,0,0,1,0,1,0,20.5,1.7000000000000028,0_12,1,0,0
Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,Yes,0,0,0,1,1,1,3,1,1,0,1,0,0,67.12692307692308,-15.949999999999932,0_12,1,1,0
Female,0,No,No,31,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,87.6,2724.25,No,1,0,1,1,0,0,3,1,0,1,0,0,1,85.1328125,8.650000000000091,25_48,0,1,1
Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,413.25,No,1,0,0,0,0,1,2,1,1,1,0,0,1,68.875,-32.5,0_12,1,1,0
Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,1374.2,No,0,0,0,0,0,0,0,0,0,0,1,1,0,20.51044776119403,54.200000000000045,49_plus,0,0,0
Female,1,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),55.0,757.1,Yes,0,0,0,1,0,0,1,1,0,1,0,1,0,47.31875,-67.89999999999998,13_24,0,0,0
Male,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.4,6692.65,No,0,1,1,0,1,1,4,0,1,0,1,1,0,102.96384615384615,11.049999999999272,49_plus,0,1,1
Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.05,218.5,No,0,0,0,0,0,0,0,0,0,1,0,1,0,19.863636363636363,18.0,0_12,1,0,0
Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.75,608.8,Yes,0,1,0,1,1,0,3,1,1,1,0,0,1,76.1,-19.450000000000045,0_12,1,1,0
Male,0,No,No,29,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.3,1004.75,No,0,1,0,1,0,0,2,1,0,1,0,0,1,33.49166666666667,10.050000000000068,25_48,0,0,0
Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1125.6,No,0,0,0,0,0,0,0,0,0,0,1,1,0,19.406896551724138,-51.450000000000045,49_plus,0,0,0
Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,No,1,1,0,0,0,0,2,1,0,1,0,0,0,81.86382978723404,-27.90000000000009,25_48,0,1,1
Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,978.0,No,0,0,0,0,0,0,0,0,0,0,1,1,0,18.11111111111111,-63.44999999999982,49_plus,0,0,0
Female,0,No,No,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.85,1387.35,No,1,1,0,1,1,1,5,1,1,0,1,1,0,77.07499999999999,29.90000000000009,13_24,0,1,0
Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,746.05,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.129487179487178,-21.550000000000068,25_48,0,0,0
Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,304.6,No,0,0,0,0,0,0,0,0,0,0,1,0,0,19.0375,7.600000000000023,13_24,0,0,0
Female,0,No,No,22,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,No,0,1,0,0,1,1,3,0,1,1,0,0,1,47.77608695652174,-8.850000000000136,13_24,0,0,0
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.15,1139.2,Yes,0,0,0,0,0,1,1,0,1,1,0,0,1,75.94666666666667,-52.90000000000009,13_24,0,1,0
