gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,NumAddOnServices,HasSecuritySupport,HasStreaming,IsMonthToMonth,IsLongTermContract,IsAutoPayment,IsElectronicCheck,AvgChargePerMonth,ChargeGap,TenureGroup,MonthlyCharges_IsMonthToMonth,MonthlyCharges_SeniorCitizen,Tenure_MonthlyCharges
Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,1,1,1,1,1,1,6,1,1,0,1,1,0,110.78750000000001,-14.350000000000364,25_48,0.0,0.0,5332.150000000001
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,0,0,0,0,0,0,0,0,0,1,0,0,1,38.225,0.0,0_12,76.45,76.45,76.45
Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1174.8,0,0,0,0,0,0,0,0,0,0,1,0,1,24.995744680851065,29.40000000000009,25_48,0.0,0.0,1145.3999999999999
Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.1,1,1,1,0,1,1,5,1,1,1,0,1,0,105.9390625,-39.649999999999636,49_plus,108.25,0.0,6819.75
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7,1,1,1,1,0,0,4,1,0,0,1,1,0,70.76301369863013,93.29999999999927,49_plus,0.0,0.0,5072.400000000001
Female,1,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.3,419.35,0,1,0,0,0,0,1,0,0,1,0,0,0,52.41875,60.25000000000006,0_12,51.3,51.3,359.09999999999997
Female,0,No,No,31,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,79.2,2497.2,0,1,1,1,1,1,5,1,1,0,1,0,0,78.0375,41.999999999999545,25_48,0.0,0.0,2455.2000000000003
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,0,0,0,0,0,0,0,0,0,1,0,0,1,34.825,0.0,0_12,69.65,0.0,69.65
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45,0,0,0,0,0,0,0,0,0,1,0,0,0,37.225,0.0,0_12,74.45,74.45,74.45
Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,0,0,0,0,0,0,0,0,0,1,0,1,0,34.875,0.0,0_12,69.75,0.0,69.75
Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.75,1111.2,1,0,0,0,0,1,2,1,1,1,0,1,0,61.733333333333334,-6.5499999999999545,13_24,65.75,0.0,1117.75
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,0,0,0,0,0,0,0,0,0,1,0,1,0,10.075,0.0,0_12,20.15,0.0,20.15
Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.95,1043.4,0,0,0,0,0,1,1,0,1,1,0,1,0,80.26153846153846,84.0,0_12,79.95,0.0,959.4000000000001
Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3,4896.35,0,1,1,0,0,0,2,0,0,1,0,1,0,76.50546875,-162.54999999999927,49_plus,80.3,0.0,5058.9
Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,7299.65,0,1,1,0,1,1,4,0,1,1,0,0,1,105.79202898550724,139.25,49_plus,105.3,105.3,7160.4
Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,0,0,0,0,1,1,2,0,1,1,0,0,1,69.8875,-4.249999999999943,0_12,94.6,94.6,283.79999999999995
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,0,0,0,0,1,0,1,0,1,1,0,1,0,75.82727272727273,-26.399999999999977,0_12,86.05,0.0,860.5
Male,1,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),60.0,3316.1,1,1,0,0,0,0,2,1,0,0,1,1,0,59.216071428571425,16.09999999999991,49_plus,0.0,60.0,3300.0
Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,61.3,249.4,0,0,0,1,1,0,2,1,1,1,0,0,1,49.88,4.200000000000017,0_12,61.3,0.0,245.2
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,0,0,0,0,1,0,1,0,1,1,0,0,1,40.275,0.0,0_12,80.55,0.0,80.55
Male,0,No,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,3342.45,1,1,0,0,1,0,3,1,1,0,1,1,0,63.06509433962264,53.44999999999982,49_plus,0.0,0.0,3289.0
Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.8,1013.2,0,0,0,0,0,0,0,0,0,0,1,0,1,19.866666666666667,23.200000000000045,49_plus,0.0,0.0,990.0
Male,0,No,No,57,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.3,2111.45,0,1,0,0,1,0,2,0,1,1,0,0,1,36.404310344827586,-128.6500000000001,49_plus,39.3,0.0,2240.1
Male,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867.0,0,1,1,0,1,1,4,0,1,0,1,0,1,96.18032786885246,-10.0,49_plus,0.0,97.95,5877.0
Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.6,1,1,1,1,1,1,6,1,1,0,1,1,0,112.50140845070423,77.60000000000036,49_plus,0.0,113.0,7910.0
Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,1743.05,0,0,1,0,1,1,3,0,1,1,0,0,1,87.1525,-96.15000000000009,13_24,96.8,0.0,1839.2
Female,0,No,No,37,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.6,973.55,0,0,0,1,0,0,1,1,0,1,0,1,0,25.61973684210526,-84.65000000000009,25_48,28.6,0.0,1058.2
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.0,389.6,0,0,0,0,1,0,1,0,1,1,0,1,0,64.93333333333334,-15.399999999999977,0_12,81.0,0.0,405.0
Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.75,739.9,0,0,0,0,0,0,0,0,0,1,0,1,0,20.552777777777777,13.649999999999977,25_48,20.75,0.0,726.25
Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,0,1,1,0,0,1,3,0,1,0,1,1,0,39.28695652173913,-58.89999999999998,13_24,0.0,0.0,962.5
Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,0,0,0,0,1,1,2,0,1,1,0,0,1,89.7159090909091,-5.5,13_24,94.25,94.25,1979.25
Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,987.95,0,0,0,0,0,0,0,0,0,0,1,0,0,24.69875,5.150000000000091,25_48,0.0,0.0,982.8
Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,1,0,1,1,1,1,5,1,1,0,1,1,0,103.37125,51.55000000000018,25_48,0.0,0.0,4083.3
Female,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,0,1,0,1,1,1,4,1,1,0,1,1,0,76.8469696969697,-89.10000000000036,49_plus,0.0,0.0,5161.0
Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,1,0,0,0,0,0,1,1,0,1,0,1,0,75.08653846153847,94.75,25_48,74.3,0.0,1857.5
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,0,0,0,0,0,0,0,0,0,1,0,0,1,34.95,0.0,0_12,69.9,0.0,69.9
Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4,306.6,0,0,0,0,0,0,0,0,0,1,0,0,0,61.32000000000001,9.0,0_12,74.4,74.4,297.6
Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.65,3974.15,0,0,0,0,1,1,2,0,1,0,1,1,0,88.31444444444445,-14.450000000000273,25_48,0.0,0.0,3988.6000000000004
Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.15,3673.15,1,0,1,0,0,0,2,1,0,1,0,0,0,55.65378787878788,88.40000000000009,49_plus,55.15,0.0,3584.75
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,0,0,0,0,0,0,0,0,0,1,0,0,0,18.927272727272726,-2.5500000000000114,13_24,19.95,0.0,418.95
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,0,0,0,1,1,1,3,1,1,1,0,0,1,47.925,0.0,0_12,95.85,0.0,95.85
Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.35,4453.3,0,0,0,0,0,0,0,0,0,1,0,1,0,73.00491803278689,-7.699999999999818,49_plus,74.35,0.0,4461.0
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,0,0,0,0,0,0,0,0,0,1,0,0,1,58.77,11.25,0_12,70.65,70.65,282.6
Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,0,0,0,0,0,0,0,0,0,0,1,1,0,25.590298507462688,18.34999999999991,49_plus,0.0,0.0,1696.2
Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,655.85,0,0,0,0,0,0,0,0,0,1,0,1,0,21.156451612903226,66.35000000000002,25_48,19.65,0.0,589.5
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,19.65,0,0,0,0,0,0,0,0,0,1,0,1,0,9.825,0.0,0_12,19.65,0.0,19.65
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,0,0,0,0,0,0,0,0,0,1,0,0,0,73.8,70.29999999999995,0_12,74.15,0.0,741.5
Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,0,0,0,0,0,0,0,0,0,1,0,1,0,20.053333333333335,40.44999999999993,25_48,19.35,0.0,561.1500000000001
Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.5,1816.2,0,0,0,0,0,0,0,0,0,0,1,0,1,25.225,76.70000000000005,49_plus,0.0,0.0,1739.5
Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2068.55,1,0,0,0,0,0,1,1,0,1,0,1,0,71.32931034482759,-28.65000000000009,25_48,74.9,0.0,2097.2000000000003
Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,0,0,0,0,1,1,2,0,1,1,0,1,0,92.46612903225805,44.94999999999982,25_48,94.05,0.0,2821.5
Female,1,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,0,1,1,1,0,1,4,1,1,1,0,1,0,74.91307692307693,91.75,49_plus,74.65,74.65,4777.6
Female,0,No,Yes,23,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,0,0,0,1,0,0,1,1,0,0,1,0,1,46.63958333333333,-18.000000000000227,13_24,0.0,0.0,1137.3500000000001
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,68.35,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0875,9.399999999999999,0_12,19.65,0.0,58.949999999999996
Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,0,0,0,0,1,1,2,0,1,1,0,0,1,89.16333333333334,36.84999999999991,13_24,92.9,0.0,1300.6000000000001
Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,0,0,1,0,1,1,3,0,1,0,1,0,1,91.86875,32.000000000000455,25_48,0.0,0.0,2907.7999999999997
Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,258.35,0,0,0,0,0,0,0,0,0,0,1,0,0,19.873076923076926,21.950000000000045,0_12,0.0,0.0,236.39999999999998
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,0,0,0,0,0,0,0,0,0,1,0,0,1,35.1,0.0,0_12,70.2,70.2,70.2
Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,1311.6,0,0,0,0,0,0,0,0,0,0,1,1,0,21.154838709677417,106.84999999999991,49_plus,0.0,0.0,1204.75
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,0,0,0,0,0,1,1,0,1,1,0,0,1,42.5,0.0,0_12,85.0,0.0,85.0
Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.45,3398.9,0,1,0,0,0,0,1,0,0,1,0,0,1,77.24772727272727,-60.44999999999982,25_48,80.45,0.0,3459.35
Male,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,767.55,0,1,0,0,0,0,1,0,0,1,0,1,0,51.169999999999995,-9.450000000000045,13_24,55.5,0.0,777.0
Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,399.6,0,0,0,0,0,0,0,0,0,1,0,1,0,24.975,18.600000000000023,13_24,25.4,0.0,381.0
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.8,160.05,0,0,0,0,0,0,0,0,0,0,1,0,1,17.783333333333335,1.6500000000000057,0_12,0.0,0.0,158.4
Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,0,0,0,1,1,1,3,1,1,1,0,0,1,96.46666666666667,105.0,25_48,96.2,0.0,3078.4
Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.85,7491.75,0,1,1,1,1,1,5,1,1,0,1,0,1,111.81716417910448,175.65000000000055,49_plus,0.0,110.85,7316.099999999999
Female,0,Yes,Yes,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,61.25,1993.2,1,0,1,1,1,1,5,1,1,0,1,0,0,56.94857142857143,-89.29999999999995,25_48,0.0,0.0,2082.5
Female,0,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,1,0,0,0,0,0,1,1,0,1,0,1,0,22.925,2.6000000000000085,0_12,29.7,0.0,89.1
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,1,0,1,1,1,1,5,1,1,0,1,1,0,80.73835616438356,-204.5000000000009,49_plus,0.0,0.0,6098.400000000001
Male,0,No,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,1,1,0,0,1,0,3,1,1,0,1,1,0,63.870909090909095,-13.299999999999727,49_plus,0.0,0.0,3526.2
Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,0,0,0,1,0,1,2,1,1,1,0,1,0,87.8111111111111,16.449999999999818,25_48,89.85,0.0,3144.75
Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.25,1103.25,0,0,0,0,0,0,0,0,0,0,1,1,0,18.08606557377049,-51.75,49_plus,0.0,0.0,1155.0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0,0,0,0,0,0,0,0,0,1,0,0,0,9.775,0.0,0_12,19.55,0.0,19.55
Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,1,1,1,1,1,1,6,1,1,1,0,1,0,110.43150684931507,-67.30000000000018,49_plus,112.9,112.9,8128.8
Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.95,4858.7,1,0,1,0,1,0,3,1,1,0,1,1,0,68.43239436619719,32.19999999999982,49_plus,0.0,0.0,4826.5
Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.7,189.2,1,0,0,0,0,0,1,1,0,1,0,0,1,63.06666666666666,37.79999999999998,0_12,75.7,0.0,151.4
Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,0,0,0,0,0,0,0,0,0,1,0,1,0,68.27125,-122.00000000000045,25_48,73.15,0.0,2852.8500000000004
Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.8,1212.25,0,0,0,0,0,0,0,0,0,0,1,0,0,20.546610169491526,5.849999999999909,49_plus,0.0,0.0,1206.4
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,19.55,0,0,0,0,0,0,0,0,0,1,0,0,0,9.775,0.0,0_12,19.55,0.0,19.55
Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,676.7,0,0,0,0,1,1,2,0,1,1,0,0,1,84.5875,50.200000000000045,0_12,89.5,89.5,626.5
Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.75,2839.45,1,1,1,1,1,1,6,1,1,0,1,0,0,81.12714285714286,-42.05000000000018,25_48,0.0,0.0,2881.5
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.3,2414.55,0,0,0,1,0,0,1,1,0,1,0,0,1,80.485,114.85000000000036,25_48,79.3,79.3,2299.7
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.65,8124.2,1,1,1,1,1,1,6,1,1,0,1,1,0,111.2904109589041,-58.600000000000364,49_plus,0.0,0.0,8182.8
Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.65,1393.6,0,0,1,0,0,1,2,0,1,1,0,0,0,63.345454545454544,98.95000000000005,13_24,61.65,0.0,1294.6499999999999
Female,0,Yes,Yes,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),26.0,1654.85,0,0,0,0,0,0,0,0,0,0,1,1,0,25.073484848484846,-35.15000000000009,49_plus,0.0,0.0,1690.0
Male,1,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,0,0,0,0,0,0,0,0,0,1,0,1,0,20.5,1.7000000000000028,0_12,25.2,25.2,100.8
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,0,0,0,0,0,0,0,0,0,1,0,1,0,22.075,0.0,0_12,44.15,0.0,44.15
Female,1,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.35,41.85,0,0,0,0,0,0,0,0,0,1,0,0,1,13.950000000000001,-6.850000000000001,0_12,24.35,24.35,48.7
Male,0,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.85,5234.95,0,1,1,0,1,1,4,0,1,0,1,1,0,78.13358208955223,-35.149999999999636,49_plus,0.0,0.0,5270.099999999999
Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,1,1,0,1,1,0,4,1,1,0,1,0,0,73.86363636363636,-2.5,13_24,0.0,0.0,1627.5
Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),65.25,3791.6,1,1,0,0,1,0,3,1,1,1,0,1,0,64.26440677966102,7.099999999999909,49_plus,65.25,0.0,3784.5
Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.85,62.0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.666666666666668,12.299999999999997,0_12,24.85,0.0,49.7
Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,638.95,0,1,0,0,1,0,2,0,1,1,0,0,0,58.08636363636364,42.450000000000045,0_12,59.65,0.0,596.5
Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.0,1888.65,0,1,0,1,1,1,4,1,1,0,1,1,0,94.4325,-11.349999999999909,13_24,0.0,0.0,1900.0
Female,0,Yes,Yes,21,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.95,1157.05,1,0,1,0,1,1,4,1,1,0,1,0,1,52.59318181818182,-17.90000000000009,13_24,0.0,0.0,1174.95
Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,0,0,0,0,0,0,0,0,0,0,1,1,0,43.975,-15.150000000000091,49_plus,0.0,0.0,2477.75
Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,302.45,0,0,0,0,0,0,0,0,0,0,1,1,0,18.903125,0.9499999999999886,13_24,0.0,0.0,301.5
Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.6,5581.05,0,1,0,0,1,1,3,0,1,1,0,0,1,97.91315789473684,59.45000000000073,49_plus,98.6,0.0,5521.599999999999
Female,0,No,No,24,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.15,1240.25,0,1,1,0,1,1,4,0,1,1,0,1,0,49.61,-59.34999999999991,13_24,54.15,0.0,1299.6
Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,0,1,1,0,1,0,3,0,1,1,0,1,0,95.49756097560976,61.40000000000009,25_48,96.35,0.0,3854.0
Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.2,7752.3,1,1,1,1,1,1,6,1,1,0,1,1,0,114.00441176470588,-33.100000000000364,49_plus,0.0,0.0,7785.400000000001
Female,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.2,4784.45,1,1,1,1,1,1,6,1,1,0,1,1,0,65.5404109589041,90.04999999999927,49_plus,0.0,0.0,4694.400000000001
Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,294.95,0,0,0,0,0,0,0,0,0,0,1,0,0,18.434375,12.949999999999989,13_24,0.0,0.0,282.0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),99.9,7251.7,1,1,0,1,1,0,4,1,1,0,1,1,0,99.33835616438355,58.899999999999636,49_plus,0.0,0.0,7192.8
Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.15,6480.9,0,1,0,1,1,0,3,1,1,0,1,0,0,92.58428571428571,122.54999999999927,49_plus,0.0,0.0,6358.35
Female,0,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.5,7069.25,0,1,1,1,1,1,5,1,1,0,1,1,0,108.75769230769231,-2.75,49_plus,0.0,0.0,7072.0
Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.7,4428.6,1,0,1,1,1,1,5,1,1,0,1,0,1,113.55384615384617,222.0,25_48,0.0,0.0,4206.6
